event_key	cell_type	event_type	gene_id	gene_symbol	n_form1_isos	n_form2_isos	form1_any_ptc	form2_any_ptc	form1_ptc_known	form2_ptc_known	ptc_differs	ptc_in_inclusion	ptc_in_skipping
MV:SE:86201	MV	SE	ENSG00000107833	NPM3	1	1	FALSE	FALSE	TRUE	FALSE	NA	FALSE	FALSE
MV:SE:86751	MV	SE	ENSG00000161526	SAP30BP	1	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:88254	MV	SE	ENSG00000134901	POGLUT2	1	6	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:SE:88428	MV	SE	ENSG00000186994	KANK3	3	5	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:SE:89359	MV	SE	ENSG00000092020	PPP2R3C	4	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:89559	MV	SE	ENSG00000185246	PRPF39	4	8	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:89560	MV	SE	ENSG00000185246	PRPF39	2	8	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:91106	MV	SE	ENSG00000100749	VRK1	3	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:SE:92069	MV	SE	ENSG00000104047	DTWD1	1	5	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:SE:92841	MV	SE	ENSG00000166946	CCNDBP1	3	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:93023	MV	SE	ENSG00000141562	NARF	1	4	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:SE:94616	MV	SE	ENSG00000064726	BTBD1	2	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:SE:94621	MV	SE	ENSG00000064726	BTBD1	3	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:94897	MV	SE	ENSG00000157823	AP3S2	1	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:95279	MV	SE	ENSG00000131876	SNRPA1	1	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:SE:95351	MV	SE	ENSG00000242612	DECR2	1	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:95820	MV	SE	ENSG00000184014	DENND5A	7	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:SE:95869	MV	SE	ENSG00000153406	NMRAL1	3	4	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:SE:96249	MV	SE	ENSG00000067182	TNFRSF1A	1	4	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:SE:96920	MV	SE	ENSG00000089280	FUS	2	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:SE:97866	MV	SE	ENSG00000124067	SLC12A4	1	5	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:SE:97963	MV	SE	ENSG00000168807	SNTB2	1	3	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:SE:98051	MV	SE	ENSG00000168872	DDX19A	1	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:SE:98174	MV	SE	ENSG00000102984	ZNF821	10	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:SE:98289	MV	SE	ENSG00000148187	MRRF	1	6	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:SE:99193	MV	SE	ENSG00000164576	SAP30L	1	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:SE:99346	MV	SE	ENSG00000108559	NUP88	2	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:99520	MV	SE	ENSG00000101782	RIOK3	3	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:101156	MV	SE	ENSG00000100226	GTPBP1	2	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:101291	MV	SE	ENSG00000168259	DNAJC7	1	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:101336	MV	SE	ENSG00000093144	ECHDC1	1	4	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:SE:103214	MV	SE	ENSG00000070495	JMJD6	1	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:SE:103215	MV	SE	ENSG00000070495	JMJD6	1	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:SE:103602	MV	SE	ENSG00000171456	ASXL1	1	9	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:SE:105190	MV	SE	ENSG00000141759	TXNL4A	2	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:105200	MV	SE	ENSG00000141759	TXNL4A	2	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:105240	MV	SE	ENSG00000011304	PTBP1	5	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:SE:105320	MV	SE	ENSG00000071626	DAZAP1	3	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:SE:105568	MV	SE	ENSG00000160633	SAFB	4	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:SE:106272	MV	SE	ENSG00000123136	DDX39A	2	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:106273	MV	SE	ENSG00000123136	DDX39A	1	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:SE:106473	MV	SE	ENSG00000130313	PGLS	1	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:SE:106505	MV	SE	ENSG00000130309	COLGALT1	1	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:SE:107004	MV	SE	ENSG00000124160	NCOA5	2	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:SE:108930	MV	SE	ENSG00000170889	RPS9	3	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:SE:109128	MV	SE	ENSG00000148634	HERC4	1	5	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:SE:109322	MV	SE	ENSG00000125835	SNRPB	2	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:SE:109624	MV	SE	ENSG00000101247	NDUFAF5	3	4	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:SE:110179	MV	SE	ENSG00000131051	RBM39	4	5	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:SE:110739	MV	SE	ENSG00000000419	DPM1	6	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:110795	MV	SE	ENSG00000124164	VAPB	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:SE:110976	MV	SE	ENSG00000101190	TCFL5	6	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:110977	MV	SE	ENSG00000101190	TCFL5	2	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:112119	MV	SE	ENSG00000183597	TANGO2	4	7	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:SE:113022	MV	SE	ENSG00000196236	XPNPEP3	1	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:113161	MV	SE	ENSG00000184182	UBE2F	2	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:SE:113844	MV	SE	ENSG00000130066	SAT1	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:164	MV	A5SS	ENSG00000138698	RAP1GDS1	1	5	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A5SS:315	MV	A5SS	ENSG00000061936	SFSWAP	6	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A5SS:405	MV	A5SS	ENSG00000058063	ATP11B	3	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A5SS:465	MV	A5SS	ENSG00000168701	TMEM208	2	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:616	MV	A5SS	ENSG00000122566	HNRNPA2B1	3	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:625	MV	A5SS	ENSG00000120697	ALG5	3	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A5SS:955	MV	A5SS	ENSG00000101158	NELFCD	3	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A5SS:1464	MV	A5SS	ENSG00000015479	MATR3	1	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A5SS:1566	MV	A5SS	ENSG00000115514	TXNDC9	1	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A5SS:1720	MV	A5SS	ENSG00000105677	TMEM147	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A5SS:2144	MV	A5SS	ENSG00000082996	RNF13	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:2160	MV	A5SS	ENSG00000070010	UFD1	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A5SS:2193	MV	A5SS	ENSG00000116001	TIA1	1	9	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:2281	MV	A5SS	ENSG00000095059	DHPS	1	4	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A5SS:2328	MV	A5SS	ENSG00000175193	PARL	2	4	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:2338	MV	A5SS	ENSG00000165410	CFL2	3	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A5SS:2409	MV	A5SS	ENSG00000168522	FNTA	3	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A5SS:2432	MV	A5SS	ENSG00000136271	DDX56	1	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A5SS:2433	MV	A5SS	ENSG00000136271	DDX56	1	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A5SS:2491	MV	A5SS	ENSG00000187231	SESTD1	1	10	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A5SS:2734	MV	A5SS	ENSG00000171960	PPIH	3	12	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A5SS:2847	MV	A5SS	ENSG00000086189	DIMT1	1	3	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A5SS:2968	MV	A5SS	ENSG00000144029	MRPS5	2	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A5SS:3044	MV	A5SS	ENSG00000142910	TINAGL1	7	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A5SS:3211	MV	A5SS	ENSG00000196655	TRAPPC4	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:3229	MV	A5SS	ENSG00000174720	LARP7	7	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A5SS:3562	MV	A5SS	ENSG00000143436	MRPL9	1	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A5SS:3581	MV	A5SS	ENSG00000163516	ANKZF1	7	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A5SS:3847	MV	A5SS	ENSG00000003509	NDUFAF7	1	3	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A5SS:4038	MV	A5SS	ENSG00000102317	RBM3	2	3	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A5SS:4077	MV	A5SS	ENSG00000117226	GBP3	2	9	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A5SS:4118	MV	A5SS	ENSG00000155906	RMND1	3	5	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A5SS:4249	MV	A5SS	ENSG00000163743	RCHY1	1	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:4363	MV	A5SS	ENSG00000090621	PABPC4	1	7	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A5SS:4492	MV	A5SS	ENSG00000148335	NTMT1	3	3	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A5SS:4829	MV	A5SS	ENSG00000182240	BACE2	2	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A5SS:5037	MV	A5SS	ENSG00000115042	FAHD2A	7	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A5SS:5056	MV	A5SS	ENSG00000183696	UPP1	1	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:5067	MV	A5SS	ENSG00000115524	SF3B1	1	3	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A5SS:5072	MV	A5SS	ENSG00000169251	NMD3	4	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:5075	MV	A5SS	ENSG00000162971	TYW5	1	4	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A5SS:5119	MV	A5SS	ENSG00000146223	RPL7L1	1	2	FALSE	FALSE	FALSE	TRUE	NA	FALSE	FALSE
MV:A5SS:5157	MV	A5SS	ENSG00000198925	ATG9A	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A5SS:5222	MV	A5SS	ENSG00000132323	ILKAP	3	3	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A5SS:5532	MV	A5SS	ENSG00000092094	OSGEP	3	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A5SS:5727	MV	A5SS	ENSG00000075089	ACTR6	1	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:5765	MV	A5SS	ENSG00000033011	ALG1	1	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:6542	MV	A5SS	ENSG00000107521	HPS1	1	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A5SS:6759	MV	A5SS	ENSG00000166311	SMPD1	1	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:7002	MV	A5SS	ENSG00000162300	ZFPL1	4	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A5SS:7062	MV	A5SS	ENSG00000197345	MRPL21	2	6	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A5SS:7385	MV	A5SS	ENSG00000111247	RAD51AP1	3	5	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A5SS:7499	MV	A5SS	ENSG00000151746	BICD1	1	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A5SS:7691	MV	A5SS	ENSG00000184575	XPOT	9	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A5SS:7730	MV	A5SS	ENSG00000103266	STUB1	1	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:7800	MV	A5SS	ENSG00000177082	WDR73	2	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:7837	MV	A5SS	ENSG00000178127	NDUFV2	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:7844	MV	A5SS	ENSG00000110801	PSMD9	1	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:7899	MV	A5SS	ENSG00000182944	EWSR1	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A5SS:8077	MV	A5SS	ENSG00000254505	CHMP4A	1	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A5SS:8170	MV	A5SS	ENSG00000160193	WDR4	7	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A5SS:9001	MV	A5SS	ENSG00000140939	NOL3	3	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A5SS:9087	MV	A5SS	ENSG00000167699	GLOD4	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A5SS:9165	MV	A5SS	ENSG00000178999	AURKB	10	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:9270	MV	A5SS	ENSG00000149564	ESAM	7	12	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:9499	MV	A5SS	ENSG00000125458	NT5C	4	4	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:9658	MV	A5SS	ENSG00000099817	POLR2E	2	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A5SS:9829	MV	A5SS	ENSG00000140416	TPM1	1	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:9947	MV	A5SS	ENSG00000104859	CLASRP	8	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:10078	MV	A5SS	ENSG00000100209	HSCB	2	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A5SS:10106	MV	A5SS	ENSG00000125779	PANK2	1	3	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A5SS:10141	MV	A5SS	ENSG00000101294	HM13	1	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A5SS:10235	MV	A5SS	ENSG00000000419	DPM1	6	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A5SS:10465	MV	A5SS	ENSG00000165195	PIGA	1	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A5SS:10576	MV	A5SS	ENSG00000101901	ALG13	8	8	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:169	MV	A3SS	ENSG00000148334	PTGES2	1	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A3SS:495	MV	A3SS	ENSG00000155096	AZIN1	2	3	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A3SS:680	MV	A3SS	ENSG00000104756	KCTD9	2	5	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A3SS:815	MV	A3SS	ENSG00000123240	OPTN	1	4	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A3SS:871	MV	A3SS	ENSG00000106348	IMPDH1	1	6	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A3SS:900	MV	A3SS	ENSG00000198898	CAPZA2	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:1036	MV	A3SS	ENSG00000135164	DMTF1	3	10	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:1037	MV	A3SS	ENSG00000135164	DMTF1	2	10	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:1183	MV	A3SS	ENSG00000179335	CLK3	2	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A3SS:1216	MV	A3SS	ENSG00000119953	SMNDC1	2	5	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:1225	MV	A3SS	ENSG00000136261	BZW2	3	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A3SS:1511	MV	A3SS	ENSG00000130717	UCK1	5	1	TRUE	FALSE	TRUE	FALSE	NA	TRUE	FALSE
MV:A3SS:1641	MV	A3SS	ENSG00000112511	PHF1	6	5	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A3SS:1669	MV	A3SS	ENSG00000151694	ADAM17	1	4	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A3SS:1673	MV	A3SS	ENSG00000109736	MFSD10	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A3SS:1709	MV	A3SS	ENSG00000204386	NEU1	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A3SS:1743	MV	A3SS	ENSG00000137312	FLOT1	3	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A3SS:1751	MV	A3SS	ENSG00000166471	TMEM41B	2	7	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A3SS:1996	MV	A3SS	ENSG00000204348	DXO	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A3SS:2099	MV	A3SS	ENSG00000178694	NSUN3	4	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:2111	MV	A3SS	ENSG00000103042	SLC38A7	1	5	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:2172	MV	A3SS	ENSG00000065485	PDIA5	3	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A3SS:2942	MV	A3SS	ENSG00000107959	PITRM1	1	8	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:2947	MV	A3SS	ENSG00000107959	PITRM1	5	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:2952	MV	A3SS	ENSG00000115211	EIF2B4	3	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A3SS:3287	MV	A3SS	ENSG00000101166	PRELID3B	1	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A3SS:3594	MV	A3SS	ENSG00000106244	PDAP1	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:3617	MV	A3SS	ENSG00000108654	DDX5	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:3618	MV	A3SS	ENSG00000108654	DDX5	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:3682	MV	A3SS	ENSG00000169490	TM2D2	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A3SS:3727	MV	A3SS	ENSG00000162302	RPS6KA4	8	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:3747	MV	A3SS	ENSG00000117682	DHDDS	2	9	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:3818	MV	A3SS	ENSG00000196290	NIF3L1	1	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A3SS:3909	MV	A3SS	ENSG00000141580	WDR45B	3	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A3SS:3950	MV	A3SS	ENSG00000113812	ACTR8	1	5	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A3SS:4092	MV	A3SS	ENSG00000141013	GAS8	3	5	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A3SS:4148	MV	A3SS	ENSG00000167291	TBC1D16	7	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:4269	MV	A3SS	ENSG00000018189	RUFY3	4	6	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:4393	MV	A3SS	ENSG00000133731	IMPA1	4	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:4656	MV	A3SS	ENSG00000185090	MANEAL	4	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A3SS:4670	MV	A3SS	ENSG00000160058	BSDC1	4	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A3SS:4671	MV	A3SS	ENSG00000160058	BSDC1	2	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A3SS:4695	MV	A3SS	ENSG00000144029	MRPS5	2	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A3SS:4918	MV	A3SS	ENSG00000168883	USP39	2	7	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A3SS:5602	MV	A3SS	ENSG00000028310	BRD9	1	5	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A3SS:5860	MV	A3SS	ENSG00000101347	SAMHD1	1	8	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A3SS:5937	MV	A3SS	ENSG00000087077	TRIP6	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A3SS:6163	MV	A3SS	ENSG00000168894	RNF181	1	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A3SS:6335	MV	A3SS	ENSG00000168374	ARF4	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:6526	MV	A3SS	ENSG00000164548	TRA2A	2	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A3SS:6572	MV	A3SS	ENSG00000196923	PDLIM7	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:7024	MV	A3SS	ENSG00000115307	AUP1	1	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:7434	MV	A3SS	ENSG00000176261	ZBTB8OS	2	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A3SS:7436	MV	A3SS	ENSG00000119912	IDE	1	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A3SS:7517	MV	A3SS	ENSG00000015153	YAF2	3	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MV:A3SS:7903	MV	A3SS	ENSG00000087157	PGS1	4	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A3SS:7980	MV	A3SS	ENSG00000117543	DPH5	5	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A3SS:8059	MV	A3SS	ENSG00000131370	SH3BP5	1	4	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
MV:A3SS:8495	MV	A3SS	ENSG00000163608	NEPRO	5	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
MV:A3SS:8503	MV	A3SS	ENSG00000139370	SLC15A4	2	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
MV:A3SS:8508	MV	A3SS	ENSG00000163389	POGLUT1	1	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
