comparator_isoform_id	gene_id	reference_isoform_id	subclass	stop_tx_pos_used	in_last_exon	distance_to_start_nt	exon_length_at_stop_nt	within_50nt_of_last_ej	mashr_posterior_mean_logfc	chr	h5_split	our_model_prob
ENSG00000080189.16.novel1	ENSG00000080189.16	ENST00000372230.10	NMD+/PTC+	1108	FALSE	1108	135	FALSE	2.95055976849655	chr20	train	0.8820033
ENSG00000080608.11.novel10	ENSG00000080608.11	ENST00000397885.3	NMD+/PTC+	1084	FALSE	1084	99	FALSE	2.79074387946718	chr9	train	0.98704404
ENSG00000080608.11.novel14	ENSG00000080608.11	ENST00000397885.3	Control	4087	TRUE	4087	1784	TRUE	-0.0719374702772514	chr9	train	0.1792525
ENSG00000080823.24.novel23	ENSG00000080823.24	ENST00000522874.5	NMD+/PTC+	423	FALSE	423	79	FALSE	2.88427346250737	chr14	train	0.15108417
ENSG00000080986.14.novel2	ENSG00000080986.14	ENST00000261597.9	Control	947	TRUE	947	755	TRUE	-0.0170278921410903	chr18	train	0.03782705
ENSG00000080986.14.novel3	ENSG00000080986.14	ENST00000261597.9	NMD+/PTC+	640	FALSE	640	173	FALSE	3.00272046418516	chr18	train	0.933782
ENSG00000081320.13.novel1	ENSG00000081320.13	ENST00000263955.9	NMD+/PTC+	795	FALSE	795	145	FALSE	3.39792610647889	chr2	val	0.96138656
ENSG00000081692.14.novel3	ENSG00000081692.14	ENST00000620518.5	NMD+/PTC+	1083	FALSE	1083	801	FALSE	1.06334170477069			
ENSG00000081760.18.novel2	ENSG00000081760.18	ENST00000316519.11	Control	2028	TRUE	2028	1245	TRUE	-0.0889779038456633	chr12	train	0.060072564
ENSG00000081760.18.novel3	ENSG00000081760.18	ENST00000316519.11	NMD+/PTC+	1457	FALSE	1457	320	FALSE	2.8273635027817	chr12	train	0.95994925
ENSG00000081923.16.novel32	ENSG00000081923.16	ENST00000648908.2	NMD+/PTC-	2548	TRUE	2548	1505	TRUE	1.59099373352985			
ENSG00000084073.11.novel1	ENSG00000084073.11	ENST00000372759.4	Control	1702	TRUE	1702	1910	TRUE	0.105832327085747	chr1	test	0.9645097
ENSG00000085274.17.novel23	ENSG00000085274.17	ENST00000356716.8	Control	2426	TRUE	2426	2768	TRUE	0.0661681530911791	chr3	test	0.74682134
ENSG00000085274.17.novel25	ENSG00000085274.17	ENST00000356716.8	NMD+/PTC+	1059	FALSE	1059	678	FALSE	1.72141183870183	chr3	test	0.81138337
ENSG00000085433.18.novel2	ENSG00000085433.18	ENST00000369962.8	NMD+/PTC+	931	FALSE	931	179	FALSE	3.0275547686105	chr1	test	0.9844636
ENSG00000085721.14.novel1	ENSG00000085721.14	ENST00000198767.11	NMD+/PTC+	722	FALSE	722	99	FALSE	5.61516127814638	chr16	train	0.99470264
ENSG00000086200.18.novel22	ENSG00000086200.18	ENST00000409534.1	NMD+/PTC-	3025	TRUE	3025	2799	TRUE	3.73795974467032	chr5	test	0.9562373
ENSG00000086696.12.novel1	ENSG00000086696.12	ENST00000199936.9	NMD+/PTC+	969	FALSE	969	69	FALSE	4.94960180763273	chr16	train	0.7985791
ENSG00000086696.12.novel2	ENSG00000086696.12	ENST00000199936.9	Control	1204	TRUE	1204	1358	TRUE	-0.0306428237787084	chr16	train	0.07421365
ENSG00000086827.10.novel1	ENSG00000086827.10	ENST00000898960.1	NMD+/PTC+	1061	FALSE	1061	153	FALSE	5.15123477435046	chr11	train	0.96305037
ENSG00000086827.10.novel4	ENSG00000086827.10	ENST00000898960.1	Control	1453	TRUE	1453	1985	TRUE	-0.120346672792902	chr11	train	0.032614123
ENSG00000087008.17.novel10	ENSG00000087008.17	ENST00000895408.1	NMD+/PTC+	2061	FALSE	2061	445	FALSE	2.2391026195792	chr4	val	0.91984564
ENSG00000087008.17.novel9	ENSG00000087008.17	ENST00000895408.1	Control	2248	TRUE	2248	2148	TRUE	-0.0692029513326148	chr4	val	0.039350867
ENSG00000087076.10.novel1	ENSG00000087076.10	ENST00000263278.9	Control	1073	TRUE	1073	338	TRUE	-0.0587210742092087	chr19	train	0.11123546
ENSG00000087076.10.novel2	ENSG00000087076.10	ENST00000263278.9	NMD+/PTC+	884	FALSE	884	68	FALSE	3.69806650551398	chr19	train	0.9163306
ENSG00000087128.10.novel1	ENSG00000087128.10	ENST00000305363.9	NMD+/PTC+	519	FALSE	519	178	FALSE	6.03922127410315	chr4	val	0.9657865
ENSG00000087128.10.novel3	ENSG00000087128.10	ENST00000305363.9	Control	1494	TRUE	1494	3904	TRUE	0.0178942769725068	chr4	val	0.8102467
ENSG00000087206.18.novel1	ENSG00000087206.18	ENST00000377227.8	NMD+/PTC+	875	FALSE	875	62	FALSE	4.03507339080887	chr5	test	0.9877509
ENSG00000087206.18.novel73	ENSG00000087206.18	ENST00000377227.8	Control	1104	TRUE	1104	3143	TRUE	-0.0580340973686054			
ENSG00000087269.17.novel11	ENSG00000087269.17	ENST00000416614.7	NMD+/PTC+	2619	FALSE	2619	135	FALSE	3.26315584523758	chr4	val	0.9631747
ENSG00000087884.17.novel1	ENSG00000087884.17	ENST00000526415.5	Control	719	TRUE	719	209	TRUE	0.234899972601346	chr11	train	0.13886954
ENSG00000087995.17.novel2	ENSG00000087995.17	ENST00000311506.10	Control	1157	FALSE	1157	1039	FALSE	-0.0450468242389987	chr17	train	0.21035443
ENSG00000088451.12.novel1	ENSG00000088451.12	ENST00000261296.7	NMD+/PTC+	453	FALSE	453	143	FALSE	1.99918267270538	chr13	train	0.9835976
ENSG00000088451.12.novel3	ENSG00000088451.12	ENST00000261296.7	Control	1296	TRUE	1296	808	TRUE	0.0148158277252459	chr13	train	0.71419615
ENSG00000088766.13.novel1	ENSG00000088766.13	ENST00000378863.9	Control	927	TRUE	927	1043	TRUE	0.00549660991146612	chr20	train	0.1878401
ENSG00000088766.13.novel11	ENSG00000088766.13	ENST00000378863.9	NMD+/PTC+	926	FALSE	926	131	FALSE	2.16288445440602	chr20	train	0.9731856
ENSG00000088992.19.novel1	ENSG00000088992.19	ENST00000470612.5	NMD+/PTC-	696	TRUE	696	1744	TRUE	2.52839139804381	chr12	train	0.19274054
ENSG00000089060.13.novel9	ENSG00000089060.13	ENST00000680972.1	NMD+/PTC+	1828	FALSE	1828	142	FALSE	3.30282019612704	chr12	train	0.9685272
ENSG00000089234.17.novel1	ENSG00000089234.17	ENST00000871566.1	NMD+/PTC+	483	FALSE	483	190	FALSE	2.40940152544633	chr12	train	0.9466977
ENSG00000089234.17.novel4	ENSG00000089234.17	ENST00000871566.1	Control	1634	TRUE	1634	2418	TRUE	-0.00646207499453552	chr12	train	0.22110716
ENSG00000089639.12.novel2	ENSG00000089639.12	ENST00000203556.9	NMD+/PTC+	2236	FALSE	2236	388	FALSE	2.41956200295579	chr19	train	0.9053986
ENSG00000090054.17.novel2	ENSG00000090054.17	ENST00000262554.7	NMD+/PTC+	1209	FALSE	1209	60	FALSE	5.27789418482659	chr9	train	0.9848691
ENSG00000090661.14.novel1	ENSG00000090661.14	ENST00000251363.10	Control	1770	TRUE	1770	1793	TRUE	-0.0411194259337538	chr19	train	0.1217761
ENSG00000090661.14.novel4	ENSG00000090661.14	ENST00000251363.10	NMD+/PTC+	1295	FALSE	1295	187	FALSE	2.20960135750621	chr19	train	0.8569459
ENSG00000090989.19.novel54	ENSG00000090989.19	ENST00000892248.1	NMD+/PTC-	2915	TRUE	2915	2227	TRUE	1.57096667583176			
ENSG00000091127.15.novel1	ENSG00000091127.15	ENST00000469408.6	NMD+/PTC+	1631	FALSE	1631	127	FALSE	4.45681063981434	chr7	test	0.97333086
ENSG00000091844.9.novel1	ENSG00000091844.9	ENST00000206262.2	Control	774	TRUE	774	1767	TRUE	0.0818961461116371	chr6	train	0.17122766
ENSG00000091844.9.novel2	ENSG00000091844.9	ENST00000206262.2	NMD+/PTC+	831	FALSE	831	143	FALSE	2.69722474385077	chr6	train	0.2398601
ENSG00000092020.12.novel1	ENSG00000092020.12	ENST00000557217.5	Control	2851	TRUE	2851	1251	TRUE	-0.0106666650289967	chr14	train	0.46954525
ENSG00000092020.12.novel2	ENSG00000092020.12	ENST00000557217.5	NMD+/PTC+	1894	FALSE	1894	138	FALSE	3.96818962992664	chr14	train	0.73006785
ENSG00000092036.20.novel9	ENSG00000092036.20	ENST00000541587.6	NMD+/PTC+	869	FALSE	869	166	FALSE	2.85875465704773	chr14	train	0.9429954
ENSG00000092108.23.novel2	ENSG00000092108.23	ENST00000458591.7	NMD+/PTC+	1669	FALSE	1669	60	FALSE	4.2413284661032	chr14	train	0.99328494
ENSG00000092978.12.novel1	ENSG00000092978.12	ENST00000366934.3	NMD+/PTC+	1385	FALSE	1385	61	FALSE	3.46274149208173	chr1	test	0.9818528
ENSG00000092978.12.novel49	ENSG00000092978.12	ENST00000366934.3	Control	947	TRUE	947	758	TRUE	-0.0197302483930288	chr1	test	0.029903384
ENSG00000093009.12.novel3	ENSG00000093009.12	ENST00000263201.7	NMD+/PTC+	860	FALSE	860	62	FALSE	2.07330810988033	chr22	train	0.9848786
ENSG00000093010.16.novel1	ENSG00000093010.16	ENST00000361682.11	NMD+/PTC+	1330	FALSE	1330	190	FALSE	2.44580759487824	chr22	train	0.85233825
ENSG00000093167.19.novel2	ENSG00000093167.19	ENST00000354379.8	NMD+/PTC+	1508	FALSE	1508	50	FALSE	4.80009292781991	chr3	test	0.98550344
ENSG00000095066.13.novel1	ENSG00000095066.13	ENST00000894575.1	NMD+/PTC+	647	FALSE	647	63	FALSE	5.41921140354168	chr19	train	0.99703526
ENSG00000095066.13.novel4	ENSG00000095066.13	ENST00000894575.1	Control	1254	TRUE	1254	1614	TRUE	-0.0937133029164246	chr19	train	0.030256
ENSG00000095303.18.novel1	ENSG00000095303.18	ENST00000362012.7	NMD+/PTC+	239	FALSE	239	222	FALSE	1.72598317638938	chr9	train	0.63272524
ENSG00000095485.19.novel3	ENSG00000095485.19	ENST00000354105.10	NMD+/PTC+	328	FALSE	328	102	FALSE	4.51163667241809	chr10	train	0.94628537
ENSG00000095485.19.novel6	ENSG00000095485.19	ENST00000354105.10	Control	826	TRUE	826	1057	TRUE	-0.018666610406842	chr10	train	0.025698528
ENSG00000096717.13.novel1	ENSG00000096717.13	ENST00000212015.11	Control	2501	TRUE	2501	2210	TRUE	0.035799771242894	chr10	train	0.98730266
ENSG00000096717.13.novel3	ENSG00000096717.13	ENST00000212015.11	NMD+/PTC+	1067	FALSE	1067	125	FALSE	2.55080311782672	chr10	train	0.9907154
ENSG00000096746.19.novel1	ENSG00000096746.19	ENST00000265866.12	Control	2114	TRUE	2114	2025	TRUE	-0.0135712516924956	chr10	train	0.1478277
ENSG00000096746.19.novel2	ENSG00000096746.19	ENST00000265866.12	NMD+/PTC+	1461	FALSE	1461	185	FALSE	4.28253708718746	chr10	train	0.9859781
ENSG00000096872.18.novel5	ENSG00000096872.18	ENST00000429045.6	NMD+/PTC+	907	FALSE	907	139	FALSE	3.27817245462726	chr9	train	0.99322826
ENSG00000099260.13.novel1	ENSG00000099260.13	ENST00000909491.1	NMD+/PTC+	844	FALSE	844	94	FALSE	3.40805929089694	chr1	test	0.2110836
ENSG00000099260.13.novel9	ENSG00000099260.13	ENST00000909491.1	Control	726	TRUE	726	4072	TRUE	-0.00937145807181333	chr1	test	0.15019697
ENSG00000099282.11.novel1	ENSG00000099282.11	ENST00000373290.7	NMD+/PTC+	926	FALSE	926	117	FALSE	2.33330419170248	chr10	train	0.915213
ENSG00000099326.10.novel1	ENSG00000099326.10	ENST00000215057.7	NMD+/PTC+	1207	FALSE	1207	139	FALSE	3.33464302680031	chr19	train	0.8328469
ENSG00000099849.16.novel1	ENSG00000099849.16	ENST00000397582.7	NMD+/PTC-	1144	TRUE	1144	510	TRUE	1.29014803051801	chr11	train	0.29224247
ENSG00000099899.17.novel14	ENSG00000099899.17	ENST00000403707.7	NMD+/PTC+	1127	FALSE	1127	80	FALSE	3.27935907976313	chr22	train	0.9836193
ENSG00000099917.18.novel1	ENSG00000099917.18	ENST00000292733.11	NMD+/PTC+	212	FALSE	212	118	FALSE	1.5946618887768	chr22	train	0.8728163
ENSG00000099998.20.novel2	ENSG00000099998.20	ENST00000327365.10	NMD+/PTC+	928	FALSE	928	137	FALSE	2.12547258243575	chr22	train	0.93666196
ENSG00000100003.18.novel10	ENSG00000100003.18	ENST00000615189.5	NMD+/PTC+	305	FALSE	305	189	FALSE	3.32589582100553	chr22	train	0.8442374
ENSG00000100003.18.novel12	ENSG00000100003.18	ENST00000615189.5	Control	1051	FALSE	1051	170	TRUE	0.131043227306934	chr22	train	0.18454966
ENSG00000100083.21.novel4	ENSG00000100083.21	ENST00000343632.9	NMD+/PTC+	1283	FALSE	1283	196	FALSE	3.22915091251978	chr22	train	0.9709519
ENSG00000100151.17.novel3	ENSG00000100151.17	ENST00000356976.8	NMD+/PTC+	548	FALSE	548	90	FALSE	4.05780410773018	chr22	train	0.96474886
ENSG00000100258.19.novel3	ENSG00000100258.19	ENST00000474879.7	NMD+/PTC+	692	FALSE	692	179	FALSE	2.98406340209777	chr22	train	0.9871709
ENSG00000100258.19.novel7	ENSG00000100258.19	ENST00000474879.7	Control	2748	TRUE	2748	751	TRUE	0.0794154650320225	chr22	train	0.9446233
ENSG00000100271.18.novel2	ENSG00000100271.18	ENST00000440761.1	Control	1662	TRUE	1662	2249	TRUE	-0.0262563052683702	chr22	train	0.10184452
ENSG00000100271.18.novel3	ENSG00000100271.18	ENST00000440761.1	NMD+/PTC+	648	FALSE	648	181	FALSE	1.19427284866103			
ENSG00000100284.23.novel1	ENSG00000100284.23	ENST00000449058.7	NMD+/PTC+	287	FALSE	287	150	FALSE	2.36443530795291	chr22	train	0.93854266
ENSG00000100294.14.novel1	ENSG00000100294.14	ENST00000327555.5	NMD+/PTC+	522	FALSE	522	537	FALSE	3.15047314952429	chr22	train	0.9703763
ENSG00000100294.14.novel3	ENSG00000100294.14	ENST00000327555.5	Control	816	TRUE	816	2665	TRUE	-0.0275238283430844	chr22	train	0.2201727
ENSG00000100376.13.novel1	ENSG00000100376.13	ENST00000894423.1	Control	1027	TRUE	1027	1696	TRUE	0.0834154529491075	chr22	train	0.0883562
ENSG00000100376.13.novel2	ENSG00000100376.13	ENST00000894423.1	NMD+/PTC+	1127	FALSE	1127	286	FALSE	3.7093442843093	chr22	train	0.9585379
ENSG00000100416.16.novel31	ENSG00000100416.16	ENST00000381019.3	Control	2057	TRUE	2057	2170	TRUE	-0.0870067585751801	chr22	train	0.13453093
ENSG00000100417.13.novel1	ENSG00000100417.13	ENST00000216259.8	NMD+/PTC+	710	FALSE	710	116	FALSE	0.796829456812941			
ENSG00000100418.9.novel1	ENSG00000100418.9	ENST00000263256.7	Control	880	TRUE	880	2335	TRUE	0.104466093511532	chr22	train	0.06817188
ENSG00000100418.9.novel3	ENSG00000100418.9	ENST00000263256.7	NMD+/PTC+	508	FALSE	508	142	FALSE	4.29470133079565	chr22	train	0.94597936
ENSG00000100441.11.novel1	ENSG00000100441.11	ENST00000556842.5	Control	2818	TRUE	2818	4800	TRUE	0.0854067427976368	chr14	train	0.05730707
ENSG00000100441.11.novel3	ENSG00000100441.11	ENST00000556842.5	NMD+/PTC+	1831	FALSE	1831	97	FALSE	2.65221403640316	chr14	train	0.9786285
ENSG00000100519.13.novel1	ENSG00000100519.13	ENST00000445930.7	NMD+/PTC+	401	FALSE	401	602	FALSE	4.73889254250925	chr14	train	0.30250528
ENSG00000100519.13.novel69	ENSG00000100519.13	ENST00000445930.7	Control	856	TRUE	856	1421	TRUE	-0.0449966580002774	chr14	train	0.10047969
ENSG00000100558.10.novel1	ENSG00000100558.10	ENST00000216446.9	NMD+/PTC+	386	FALSE	386	49	FALSE	3.30777296564114	chr14	train	0.90537566
ENSG00000100558.10.novel4	ENSG00000100558.10	ENST00000216446.9	Control	1207	TRUE	1207	2484	TRUE	0.0175688733074308	chr14	train	0.049780317
ENSG00000100726.16.novel2	ENSG00000100726.16	ENST00000262319.11	NMD+/PTC+	1676	FALSE	1676	111	FALSE	4.50117501591679	chr16	train	0.99067324
ENSG00000100897.19.novel11	ENSG00000100897.19	ENST00000559115.5	NMD+/PTC+	1324	FALSE	1324	65	FALSE	3.41047862739747	chr14	train	0.7884317
ENSG00000100897.19.novel4	ENSG00000100897.19	ENST00000559115.5	Control	2943	TRUE	2943	2437	TRUE	-0.0509145200201935	chr14	train	0.08542362
ENSG00000100918.15.novel7	ENSG00000100918.15	ENST00000620473.4	NMD+/PTC+	1602	FALSE	1602	140	FALSE	1.70950067320109	chr14	train	0.92773575
ENSG00000100949.16.novel3	ENSG00000100949.16	ENST00000399409.7	NMD+/PTC+	1738	FALSE	1738	235	FALSE	2.6893951972016	chr14	train	0.43553576
ENSG00000101150.19.novel1	ENSG00000101150.19	ENST00000346249.9	NMD+/PTC+	1710	FALSE	1710	71	FALSE	3.14477339448256	chr20	train	0.877141
ENSG00000101152.13.novel1	ENSG00000101152.13	ENST00000360864.9	Control	1126	TRUE	1126	4562	TRUE	0.0699946371176143	chr20	train	0.28847888
ENSG00000101166.17.novel59	ENSG00000101166.17	ENST00000355937.9	NMD+/PTC+	779	FALSE	779	155	FALSE	3.18719055790707	chr20	train	0.9688411
ENSG00000101194.19.novel1	ENSG00000101194.19	ENST00000370351.9	NMD+/PTC+	1084	FALSE	1084	88	FALSE	3.03933155395873	chr20	train	0.92118245
ENSG00000101194.19.novel2	ENSG00000101194.19	ENST00000370351.9	Control	1410	TRUE	1410	2887	TRUE	-0.0293334128328726	chr20	train	0.06767059
ENSG00000101213.8.novel2	ENSG00000101213.8	ENST00000542869.3	Control	2781	TRUE	2781	1739	TRUE	0.0429334332433434	chr20	train	0.81975394
ENSG00000101452.16.novel1	ENSG00000101452.16	ENST00000252011.8	Control	2170	TRUE	2170	1228	TRUE	-0.0489078224578247	chr20	train	0.16795547
ENSG00000101546.13.novel1	ENSG00000101546.13	ENST00000262197.7	NMD+/PTC+	377	FALSE	377	260	FALSE	2.27704147395162	chr18	train	0.8464815
ENSG00000101546.13.novel30	ENSG00000101546.13	ENST00000262197.7	Control	3695	TRUE	3695	4878	TRUE	-0.00229160580902241	chr18	train	0.57910246
ENSG00000101624.12.novel1	ENSG00000101624.12	ENST00000586887.1	NMD+/PTC+	1184	FALSE	1184	187	FALSE	4.14217327268376	chr18	train	0.9792371
ENSG00000101624.12.novel2	ENSG00000101624.12	ENST00000586887.1	Control	1333	TRUE	1333	652	TRUE	-0.0841395711019377	chr18	train	0.04999966
ENSG00000101751.12.novel1	ENSG00000101751.12	ENST00000579534.6	Control	2425	TRUE	2425	4590	TRUE	0.024338974948117	chr18	train	0.9513355
ENSG00000101751.12.novel5	ENSG00000101751.12	ENST00000579534.6	NMD+/PTC+	1119	FALSE	1119	144	FALSE	4.15707602684051	chr18	train	0.9721191
ENSG00000101773.20.novel47	ENSG00000101773.20	ENST00000327155.10	NMD+/PTC+	1260	FALSE	1260	199	FALSE	3.63641137432441	chr18	train	0.9677274
ENSG00000101773.20.novel58	ENSG00000101773.20	ENST00000327155.10	Control	2367	TRUE	2367	1095	TRUE	-0.0160638759269401	chr18	train	0.068699345
ENSG00000102007.12.novel1	ENSG00000102007.12	ENST00000376327.6	NMD+/PTC+	770	FALSE	770	316	FALSE	4.14811792731856	chrX	train	0.9350664
ENSG00000102007.12.novel2	ENSG00000102007.12	ENST00000376327.6	Control	857	TRUE	857	564	TRUE	0.0456156809051829	chrX	train	0.7268946
ENSG00000102032.14.novel3	ENSG00000102032.14	ENST00000393700.8	NMD+/PTC+	284	FALSE	284	339	FALSE	2.84930586576278	chrX	train	0.87299436
ENSG00000102032.14.novel7	ENSG00000102032.14	ENST00000393700.8	Control	1480	TRUE	1480	136	TRUE	-0.00412030700397494	chrX	train	0.74696565
ENSG00000102158.23.novel1	ENSG00000102158.23	ENST00000358075.11	Control	1191	FALSE	1191	625	FALSE	-0.0242415593590253	chrX	train	0.29253146
ENSG00000102158.23.novel4	ENSG00000102158.23	ENST00000358075.11	NMD+/PTC+	1189	FALSE	1189	205	FALSE	1.9183182563031	chrX	train	0.7570254
ENSG00000102225.18.novel1	ENSG00000102225.18	ENST00000357227.9	NMD+/PTC-	2028	TRUE	2028	1267	TRUE	0.705873861525425	chrX	train	0.1075611
ENSG00000102312.25.novel1	ENSG00000102312.25	ENST00000361988.7	NMD+/PTC+	853	FALSE	853	44	FALSE	0.659794519466366			
ENSG00000102606.21.novel17	ENSG00000102606.21	ENST00000375736.8	NMD+/PTC+	1432	FALSE	1432	140	FALSE	4.08635511649188	chr13	train	0.93993336
ENSG00000102606.21.novel2	ENSG00000102606.21	ENST00000375736.8	Control	1963	TRUE	1963	1961	TRUE	0.00523220042603317	chr13	train	0.12507574
ENSG00000102738.9.novel2	ENSG00000102738.9	ENST00000323563.8	Control	651	TRUE	651	2673	TRUE	0.138588971613565	chr13	train	0.046669673
ENSG00000102738.9.novel24	ENSG00000102738.9	ENST00000323563.8	NMD+/PTC+	1218	FALSE	1218	197	FALSE	4.94215325962436	chr13	train	0.9435045
ENSG00000102796.13.novel1	ENSG00000102796.13	ENST00000650833.1	Control	1052	TRUE	1052	312	TRUE	-0.0648300865545965			
ENSG00000102796.13.novel80	ENSG00000102796.13	ENST00000650833.1	NMD+/PTC+	697	FALSE	697	138	FALSE	2.52354945929596	chr13	train	0.9338584
ENSG00000103061.14.novel1	ENSG00000103061.14	ENST00000263997.11	NMD+/PTC+	1058	FALSE	1058	129	FALSE	4.2238611284338	chr16	train	0.9206012
ENSG00000103061.14.novel4	ENSG00000103061.14	ENST00000263997.11	Control	913	TRUE	913	4466	TRUE	0.142766239112158	chr16	train	0.051265422
ENSG00000103064.16.novel1	ENSG00000103064.16	ENST00000566454.5	NMD+/PTC+	2113	FALSE	2113	243	FALSE	2.57440229730216	chr16	train	0.447951
ENSG00000103067.15.novel1	ENSG00000103067.15	ENST00000473183.7	NMD+/PTC+	1067	FALSE	1067	43	FALSE	4.23365150359439	chr16	train	0.986847
ENSG00000103067.15.novel5	ENSG00000103067.15	ENST00000473183.7	Control	2374	TRUE	2374	4348	TRUE	0.0550449418429071	chr16	train	0.96845967
ENSG00000103202.14.novel1	ENSG00000103202.14	ENST00000448828.5	Control	820	TRUE	820	578	TRUE	0.100621735115653	chr16	train	0.08007759
ENSG00000103202.14.novel28	ENSG00000103202.14	ENST00000448828.5	NMD+/PTC-	1345	TRUE	1345	542	TRUE	2.15200780713289	chr16	train	0.5480311
ENSG00000103245.15.novel2	ENSG00000103245.15	ENST00000563051.1	Control	973	FALSE	973	94	FALSE	-0.0258577171912012	chr16	train	0.8202051
ENSG00000103253.20.novel1	ENSG00000103253.20	ENST00000389703.8	NMD+/PTC+	1612	FALSE	1612	102	FALSE	2.35216962287065	chr16	train	0.8473546
ENSG00000103253.20.novel3	ENSG00000103253.20	ENST00000389703.8	Control	1608	TRUE	1608	461	TRUE	0.0382600900624849	chr16	train	0.13614231
ENSG00000103264.19.novel12	ENSG00000103264.19	ENST00000311635.12	NMD+/PTC+	1333	FALSE	1333	573	FALSE	3.74512547039493	chr16	train	0.85113996
ENSG00000103429.12.novel1	ENSG00000103429.12	ENST00000261658.7	NMD+/PTC+	969	FALSE	969	174	FALSE	4.21579224904143	chr16	train	0.59994406
ENSG00000103534.18.novel14	ENSG00000103534.18	ENST00000542583.7	NMD+/PTC+	2279	FALSE	2279	152	FALSE	3.00187737216472	chr16	train	0.77485114
ENSG00000103549.23.novel1	ENSG00000103549.23	ENST00000324685.11	Control	3534	TRUE	3534	2371	TRUE	-0.064356778725879	chr16	train	0.06643444
ENSG00000103549.23.novel6	ENSG00000103549.23	ENST00000324685.11	NMD+/PTC+	2768	FALSE	2768	118	FALSE	3.9256977132237	chr16	train	0.97424704
ENSG00000103642.12.novel7	ENSG00000103642.12	ENST00000261893.9	NMD+/PTC+	1186	FALSE	1186	79	FALSE	2.88062563448127	chr15	train	0.8799388
ENSG00000103855.19.novel1	ENSG00000103855.19	ENST00000864261.1	Control	2213	TRUE	2213	1585	TRUE	-0.0333768517020318	chr15	train	0.077287465
ENSG00000103855.19.novel2	ENSG00000103855.19	ENST00000864261.1	NMD+/PTC+	1926	FALSE	1926	130	FALSE	2.52777304504777	chr15	train	0.8505336
ENSG00000103876.15.novel1	ENSG00000103876.15	ENST00000261755.9	Control	662	TRUE	662	2595	TRUE	-0.0387887303314642	chr15	train	0.08475001
ENSG00000103876.15.novel3	ENSG00000103876.15	ENST00000261755.9	NMD+/PTC+	1229	FALSE	1229	76	FALSE	2.53910787815482	chr15	train	0.96958274
ENSG00000104205.17.novel18	ENSG00000104205.17	ENST00000521198.7	NMD+/PTC+	1096	FALSE	1096	87	FALSE	3.00807840654015	chr8	train	0.98559856
ENSG00000104320.16.novel1	ENSG00000104320.16	ENST00000265433.8	NMD+/PTC+	633	FALSE	633	118	FALSE	1.80150256662575	chr8	train	0.94769216
ENSG00000104375.18.novel1	ENSG00000104375.18	ENST00000419617.7	Control	1350	TRUE	1350	4154	TRUE	-0.0191457001865999	chr8	train	0.024159595
ENSG00000104375.18.novel9	ENSG00000104375.18	ENST00000419617.7	NMD+/PTC+	932	FALSE	932	59	FALSE	3.57984934506026	chr8	train	0.98702
ENSG00000104412.9.novel1	ENSG00000104412.9	ENST00000220853.8	NMD+/PTC+	431	FALSE	431	86	FALSE	5.6336532829776	chr8	train	0.97648984
ENSG00000104497.16.novel1	ENSG00000104497.16	ENST00000345957.9	NMD+/PTC+	1216	FALSE	1216	137	FALSE	2.83466607163194	chr8	train	0.9676463
ENSG00000104635.16.novel2	ENSG00000104635.16	ENST00000381237.6	NMD+/PTC+	986	FALSE	986	170	FALSE	3.95778078329312	chr8	train	0.9265833
ENSG00000104714.15.novel1	ENSG00000104714.15	ENST00000262109.8	NMD+/PTC+	1267	FALSE	1267	185	FALSE	2.18414198022711	chr8	train	0.54320884
