comparator_isoform_id	nmdep_rule_score	nmdep_rule_leaf	nmdep_rule_call
ENST00000696050.1	0.65	trigger_nmd	trigger
ENST00000696134.1	0.41	long_exon	escape
ENST00000696265.1	0.65	trigger_nmd	trigger
ENST00000696314.1	0.65	trigger_nmd	trigger
ENST00000696598.1	0	last_exon	escape
ENST00000696881.1	0.65	trigger_nmd	trigger
ENST00000697868.1	0.65	trigger_nmd	trigger
ENST00000698547.1	0.65	trigger_nmd	trigger
ENST00000698548.1	0	last_exon	escape
ENST00000698605.1	0.65	trigger_nmd	trigger
ENST00000698622.1	0	last_exon	escape
ENST00000698923.1	0.65	trigger_nmd	trigger
ENST00000698924.1	0	last_exon	escape
ENST00000699166.1	0.65	trigger_nmd	trigger
ENST00000699167.1	0	last_exon	escape
ENST00000700259.1	0.65	trigger_nmd	trigger
ENST00000700533.1	0.65	trigger_nmd	trigger
ENST00000703125.1	0.65	trigger_nmd	trigger
ENST00000703146.1	0.2	50nt_rule	escape
ENST00000703988.1	0	last_exon	escape
ENST00000713795.1	0.65	trigger_nmd	trigger
ENST00000713859.1	0.65	trigger_nmd	trigger
ENST00000714370.1	0.65	trigger_nmd	trigger
ENST00000721291.1	0.41	long_exon	escape
ENST00000721294.1	0.2	50nt_rule	escape
ENST00000736734.1	0	last_exon	escape
ENST00000736757.1	0.65	trigger_nmd	trigger
ENST00000754443.1	0	last_exon	escape
ENST00000770064.1	0.65	trigger_nmd	trigger
ENST00000801470.1	0.65	trigger_nmd	trigger
ENST00000801494.1	0.41	long_exon	escape
ENST00000817346.1	0	last_exon	escape
ENST00000817354.1	0.65	trigger_nmd	trigger
ENST00000842661.1	0.2	50nt_rule	escape
ENST00000850622.1	0.65	trigger_nmd	trigger
ENST00000851570.1	0	last_exon	escape
ENST00000851812.1	0	last_exon	escape
ENST00000852080.1	0	last_exon	escape
ENST00000852588.1	0	last_exon	escape
ENST00000853356.1	0	last_exon	escape
ENST00000853393.1	0.2	50nt_rule	escape
ENST00000853822.1	0	last_exon	escape
ENST00000854657.1	0	last_exon	escape
ENST00000855201.1	0	last_exon	escape
ENST00000855346.1	0	last_exon	escape
ENST00000855804.1	0	last_exon	escape
ENST00000856359.1	0	last_exon	escape
ENST00000856636.1	0	last_exon	escape
ENST00000856778.1	0	last_exon	escape
ENST00000857621.1	0	last_exon	escape
ENST00000857927.1	0	last_exon	escape
ENST00000858136.1	0	last_exon	escape
ENST00000858301.1	0	last_exon	escape
ENST00000858490.1	0	last_exon	escape
ENST00000858697.1	0	last_exon	escape
ENST00000858717.1	0	last_exon	escape
ENST00000859006.1	0	last_exon	escape
ENST00000860234.1	0	last_exon	escape
ENST00000860383.1	0	last_exon	escape
ENST00000860932.1	0	last_exon	escape
ENST00000860937.1	0	last_exon	escape
ENST00000861368.1	0	last_exon	escape
ENST00000861823.1	0	last_exon	escape
ENST00000862173.1	0	last_exon	escape
ENST00000862370.1	0	last_exon	escape
ENST00000862677.1	0	last_exon	escape
ENST00000863349.1	0	last_exon	escape
ENST00000863473.1	0	last_exon	escape
ENST00000863494.1	0	last_exon	escape
ENST00000863519.1	0	last_exon	escape
ENST00000863601.1	0	last_exon	escape
ENST00000863916.1	0	last_exon	escape
ENST00000864159.1	0	last_exon	escape
ENST00000866260.1	0	last_exon	escape
ENST00000866479.1	0	last_exon	escape
ENST00000867528.1	0	last_exon	escape
ENST00000868449.1	0	last_exon	escape
ENST00000869409.1	0	last_exon	escape
ENST00000869702.1	0	last_exon	escape
ENST00000869776.1	0	last_exon	escape
ENST00000870257.1	0	last_exon	escape
ENST00000870301.1	0	last_exon	escape
ENST00000870587.1	0	last_exon	escape
ENST00000871058.1	0	last_exon	escape
ENST00000871551.1	0	last_exon	escape
ENST00000872045.1	0	last_exon	escape
ENST00000872109.1	0	last_exon	escape
ENST00000872726.1	0	last_exon	escape
ENST00000872792.1	0	last_exon	escape
ENST00000872813.1	0	last_exon	escape
ENST00000873292.1	0	last_exon	escape
ENST00000873753.1	0	last_exon	escape
ENST00000873777.1	0	last_exon	escape
ENST00000874411.1	0	last_exon	escape
ENST00000874492.1	0	last_exon	escape
ENST00000875146.1	0	last_exon	escape
ENST00000875201.1	0	last_exon	escape
ENST00000875526.1	0	last_exon	escape
ENST00000875763.1	0	last_exon	escape
ENST00000876528.1	0	last_exon	escape
ENST00000876595.1	0	last_exon	escape
ENST00000877063.1	0.2	50nt_rule	escape
ENST00000877141.1	0	last_exon	escape
ENST00000877223.1	0	last_exon	escape
ENST00000877279.1	0	last_exon	escape
ENST00000877423.1	0	last_exon	escape
ENST00000877643.1	0	last_exon	escape
ENST00000879050.1	0	last_exon	escape
ENST00000879335.1	0	last_exon	escape
ENST00000879799.1	0	last_exon	escape
ENST00000881501.1	0	last_exon	escape
ENST00000882504.1	0	last_exon	escape
ENST00000882671.1	0	last_exon	escape
ENST00000883817.1	0	last_exon	escape
ENST00000884253.1	0	last_exon	escape
ENST00000884598.1	0	last_exon	escape
ENST00000886035.1	0	last_exon	escape
ENST00000886063.1	0	last_exon	escape
ENST00000886266.1	0	last_exon	escape
ENST00000887284.1	0	last_exon	escape
ENST00000887359.1	0	last_exon	escape
ENST00000887823.1	0	last_exon	escape
ENST00000888463.1	0	last_exon	escape
ENST00000888577.1	0	last_exon	escape
ENST00000888924.1	0	last_exon	escape
ENST00000889578.1	0	last_exon	escape
ENST00000889735.1	0	last_exon	escape
ENST00000890095.1	0	last_exon	escape
ENST00000890428.1	0	last_exon	escape
ENST00000890889.1	0	last_exon	escape
ENST00000890971.1	0	last_exon	escape
ENST00000891019.1	0	last_exon	escape
ENST00000892757.1	0	last_exon	escape
ENST00000893628.1	0	last_exon	escape
ENST00000893672.1	0	last_exon	escape
ENST00000894211.1	0	last_exon	escape
ENST00000894469.1	0	last_exon	escape
ENST00000894507.1	0	last_exon	escape
ENST00000894525.1	0	last_exon	escape
ENST00000894865.1	0	last_exon	escape
ENST00000896293.1	0	last_exon	escape
ENST00000896310.1	0	last_exon	escape
ENST00000896458.1	0	last_exon	escape
ENST00000896657.1	0	last_exon	escape
ENST00000896956.1	0	last_exon	escape
ENST00000897030.1	0.2	50nt_rule	escape
ENST00000897045.1	0	last_exon	escape
ENST00000897103.1	0.2	50nt_rule	escape
ENST00000897241.1	0	last_exon	escape
ENST00000897431.1	0	last_exon	escape
ENST00000897634.1	0	last_exon	escape
ENST00000897668.1	0	last_exon	escape
ENST00000897791.1	0	last_exon	escape
ENST00000898373.1	0.2	50nt_rule	escape
ENST00000898694.1	0	last_exon	escape
ENST00000898869.1	0	last_exon	escape
ENST00000899776.1	0	last_exon	escape
ENST00000899879.1	0	last_exon	escape
ENST00000900065.1	0	last_exon	escape
ENST00000900079.1	0	last_exon	escape
ENST00000900332.1	0	last_exon	escape
ENST00000900696.1	0	last_exon	escape
ENST00000900880.1	0	last_exon	escape
ENST00000902730.1	0.41	long_exon	escape
ENST00000902749.1	0	last_exon	escape
ENST00000903022.1	0	last_exon	escape
ENST00000903368.1	0	last_exon	escape
ENST00000903450.1	0	last_exon	escape
ENST00000903913.1	0	last_exon	escape
ENST00000904227.1	0.2	50nt_rule	escape
ENST00000904320.1	0	last_exon	escape
ENST00000904441.1	0.2	50nt_rule	escape
ENST00000904759.1	0	last_exon	escape
ENST00000904808.1	0	last_exon	escape
ENST00000904811.1	0	last_exon	escape
ENST00000904925.1	0	last_exon	escape
ENST00000905240.1	0	last_exon	escape
ENST00000905808.1	0	last_exon	escape
ENST00000905821.1	0	last_exon	escape
ENST00000905838.1	0	last_exon	escape
ENST00000905878.1	0	last_exon	escape
ENST00000906479.1	0	last_exon	escape
ENST00000906746.1	0	last_exon	escape
ENST00000907057.1	0	last_exon	escape
ENST00000907061.1	0	last_exon	escape
ENST00000907534.1	0	last_exon	escape
ENST00000908121.1	0	last_exon	escape
ENST00000908300.1	0	last_exon	escape
ENST00000908398.1	0	last_exon	escape
ENST00000908484.1	0	last_exon	escape
ENST00000908678.1	0	last_exon	escape
ENST00000908818.1	0	last_exon	escape
ENST00000908862.1	0	last_exon	escape
ENST00000909442.1	0	last_exon	escape
ENST00000909871.1	0	last_exon	escape
ENST00000910062.1	0	last_exon	escape
ENST00000910086.1	0	last_exon	escape
ENST00000910594.1	0	last_exon	escape
ENST00000912143.1	0	last_exon	escape
ENST00000912274.1	0	last_exon	escape
ENST00000917017.1	0	last_exon	escape
ENST00000919128.1	0	last_exon	escape
ENST00000923335.1	0	last_exon	escape
ENST00000929018.1	0	last_exon	escape
ENST00000931735.1	0.2	50nt_rule	escape
ENST00000933698.1	0	last_exon	escape
ENST00000937689.1	0	last_exon	escape
ENST00000938053.1	0	last_exon	escape
ENST00000940705.1	0	last_exon	escape
ENST00000940753.1	0.2	50nt_rule	escape
ENST00000942048.1	0	last_exon	escape
ENST00000942605.1	0	last_exon	escape
ENST00000949094.1	0	last_exon	escape
ENST00000963199.1	0	last_exon	escape
ENST00000968684.1	0	last_exon	escape
ENST00000969433.1	0	last_exon	escape
ENST00000971027.1	0	last_exon	escape
ENST00000972741.1	0.65	trigger_nmd	trigger
ENST00000972767.1	0.65	trigger_nmd	trigger
ENST00000972982.1	0	last_exon	escape
