gene_id	dominant_isoform_id	non_dominant_isoform_id	dom_start_codon	both_valid_atg	dom_scanned_orf_length_nt	comp_scanned_orf_length_nt	dom_stop_codon_type	comp_stop_codon_type	dom_reached_end	comp_reached_end	dom_ptc_distance	comp_ptc_distance	dom_has_ptc	comp_has_ptc	orf_length_diff	n_cds_events	net_shift	net_frame_status
ENSG00000132640	ENST00000618918.4	PB.19115.8	11918459	TRUE	1383	1383	TGA	TGA	FALSE	FALSE	-1031	-1031	FALSE	FALSE	0	NA	NA	NA
ENSG00000133703	ENST00000693229.1	ENST00000894155.1	25245384	TRUE	489	564	TAA	TAA	FALSE	FALSE	-115	-115	FALSE	FALSE	75	1	75	frame_preserved
ENSG00000133703	ENST00000894155.1	ENST00000693229.1	25245384	TRUE	564	489	TAA	TAA	FALSE	FALSE	-115	-115	FALSE	FALSE	-75	1	-75	frame_preserved
ENSG00000135454	PB.7405.2	ENST00000548487.5	57632132	TRUE	1599	243	TGA	TAG	FALSE	FALSE	-216	55	FALSE	TRUE	-1356	3	-4873	frame_disrupted
ENSG00000135472	ENST00000550635.6	ENST00000550195.5	49903792	TRUE	746	624	NA	TGA	TRUE	FALSE	NA	106	NA	TRUE	-122	2	-70	frame_disrupted
ENSG00000135472	ENST00000550635.6	PB.7198.8	49903792	TRUE	746	948	NA	TGA	TRUE	FALSE	NA	1675	NA	TRUE	202	NA	NA	NA
ENSG00000135472	ENST00000550195.5	PB.7198.8	49903792	TRUE	624	948	TGA	TGA	FALSE	FALSE	106	1675	TRUE	TRUE	324	2	70	frame_disrupted
ENSG00000138279	ENST00000892953.1	ENST00000892964.1	73400856	TRUE	1464	1464	TAG	TAG	FALSE	FALSE	-121	-121	FALSE	FALSE	0	NA	NA	NA
ENSG00000138279	ENST00000892953.1	ENST00000892965.1	73400856	TRUE	1464	1398	TAG	TAG	FALSE	FALSE	-121	-121	FALSE	FALSE	-66	1	-66	frame_preserved
ENSG00000138279	ENST00000892953.1	PB.4030.10	73400856	TRUE	1464	1092	TAG	TGA	FALSE	FALSE	-121	261	FALSE	TRUE	-372	2	-66	frame_preserved
ENSG00000138279	ENST00000892953.1	ENST00000892948.1	73400856	TRUE	1464	1392	TAG	TAG	FALSE	FALSE	-121	-121	FALSE	FALSE	-72	2	-72	frame_preserved
ENSG00000141401	ENST00000922526.1	PB.14192.4	11981670	TRUE	600	864	TGA	TGA	FALSE	FALSE	-114	-114	FALSE	FALSE	264	3	264	frame_preserved
ENSG00000141401	ENST00000922526.1	PB.14192.7	11981670	TRUE	600	864	TGA	TGA	FALSE	FALSE	-114	519	FALSE	TRUE	264	3	264	frame_preserved
ENSG00000141480	ENST00000855442.1	ENST00000855440.1	4710722	TRUE	1125	1170	TAG	TAG	FALSE	FALSE	-92	-92	FALSE	FALSE	45	1	45	frame_preserved
ENSG00000141505	ENST00000269299.8	ENST00000573083.1	7178563	TRUE	873	353	TAA	NA	FALSE	TRUE	-173	NA	FALSE	NA	-520	2	-3403	frame_disrupted
ENSG00000143368	PB.1998.1	ENST00000940764.1	149927759	TRUE	1092	963	TAA	TAA	FALSE	FALSE	1815	-186	TRUE	FALSE	-129	2	-309	frame_preserved
ENSG00000143368	PB.1998.1	ENST00000940765.1	149927759	TRUE	1092	801	TAA	TAA	FALSE	FALSE	1815	-186	TRUE	FALSE	-291	3	-471	frame_preserved
ENSG00000143368	ENST00000940764.1	PB.1998.1	149927759	TRUE	963	1092	TAA	TAA	FALSE	FALSE	-186	1815	FALSE	TRUE	129	2	309	frame_preserved
ENSG00000143368	ENST00000940764.1	ENST00000940765.1	149927759	TRUE	963	801	TAA	TAA	FALSE	FALSE	-186	-186	FALSE	FALSE	-162	2	-162	frame_preserved
ENSG00000144445	ENST00000457374.5	ENST00000418791.5	210154582	TRUE	2115	2835	TAA	TGA	FALSE	FALSE	-195	-229	FALSE	FALSE	720	1	-97	frame_disrupted
ENSG00000144445	ENST00000457374.5	ENST00000281772.14	210154582	TRUE	2115	2961	TAA	TGA	FALSE	FALSE	-195	-229	FALSE	FALSE	846	1	-97	frame_disrupted
ENSG00000144445	ENST00000418791.5	ENST00000457374.5	210154582	TRUE	2835	2115	TGA	TAA	FALSE	FALSE	-229	-195	FALSE	FALSE	-720	2	-17793	frame_preserved
ENSG00000144445	ENST00000418791.5	ENST00000281772.14	210154582	TRUE	2835	2961	TGA	TGA	FALSE	FALSE	-229	-229	FALSE	FALSE	126	1	126	frame_preserved
ENSG00000147383	ENST00000881885.1	ENST00000915680.1	152846325	TRUE	1119	1119	TGA	TGA	FALSE	FALSE	-331	-331	FALSE	FALSE	0	NA	NA	NA
ENSG00000147383	ENST00000969429.1	ENST00000881885.1	152846325	TRUE	1119	1119	TGA	TGA	FALSE	FALSE	-331	-331	FALSE	FALSE	0	NA	NA	NA
ENSG00000147383	ENST00000969429.1	ENST00000915680.1	152846325	TRUE	1119	1119	TGA	TGA	FALSE	FALSE	-331	-331	FALSE	FALSE	0	NA	NA	NA
ENSG00000147383	ENST00000915680.1	ENST00000881885.1	152846325	TRUE	1119	1119	TGA	TGA	FALSE	FALSE	-331	-331	FALSE	FALSE	0	NA	NA	NA
ENSG00000147383	ENST00000915680.1	ENST00000969429.1	152846325	TRUE	1119	1119	TGA	TGA	FALSE	FALSE	-331	-331	FALSE	FALSE	0	NA	NA	NA
ENSG00000147684	ENST00000517367.1	ENST00000676713.1	124539187	TRUE	504	141	TAG	TGA	FALSE	FALSE	-130	1532	FALSE	TRUE	-363	2	-187	frame_disrupted
ENSG00000147684	ENST00000517367.1	ENST00000677822.1	124539187	TRUE	504	486	TAG	TAG	FALSE	FALSE	-130	1262	FALSE	TRUE	-18	2	-112	frame_disrupted
ENSG00000150637	ENST00000579496.5	ENST00000951224.1	69947406	TRUE	830	1008	NA	TAA	TRUE	FALSE	NA	-124	NA	FALSE	178	NA	NA	NA
ENSG00000150637	ENST00000579496.5	ENST00000582621.6	69947406	TRUE	830	1008	NA	TAA	TRUE	FALSE	NA	-124	NA	FALSE	178	NA	NA	NA
ENSG00000151917	PB.27602.34	ENST00000926046.1	56981811	TRUE	318	834	TAG	TAG	FALSE	FALSE	-21	11	FALSE	FALSE	516	1	-413	frame_disrupted
ENSG00000151917	ENST00000926046.1	PB.27602.34	56981811	TRUE	834	318	TAG	TAG	FALSE	FALSE	11	-21	FALSE	FALSE	-516	1	-18753	frame_preserved
ENSG00000153086	ENST00000904287.1	ENST00000904286.1	134838683	TRUE	963	861	TGA	TGA	FALSE	FALSE	-61	-61	FALSE	FALSE	-102	3	-102	frame_preserved
ENSG00000153086	ENST00000904286.1	ENST00000904287.1	134838683	TRUE	861	963	TGA	TGA	FALSE	FALSE	-61	-61	FALSE	FALSE	102	3	102	frame_preserved
ENSG00000154222	ENST00000886669.1	ENST00000886670.1	52364620	TRUE	2574	2529	TGA	TGA	FALSE	FALSE	3	3	FALSE	FALSE	-45	2	-45	frame_preserved
ENSG00000154655	ENST00000898731.1	PB.14135.21	6311625	TRUE	1779	1731	TGA	TGA	FALSE	FALSE	-166	-166	FALSE	FALSE	-48	2	-48	frame_preserved
ENSG00000154655	ENST00000898731.1	PB.14135.16	6311625	TRUE	1779	1455	TGA	TAG	FALSE	FALSE	-166	279	FALSE	TRUE	-324	2	121	frame_disrupted
ENSG00000154655	PB.14135.21	ENST00000898731.1	6311625	TRUE	1731	1779	TGA	TGA	FALSE	FALSE	-166	-166	FALSE	FALSE	48	2	48	frame_preserved
ENSG00000154655	PB.14135.21	PB.14135.16	6311625	TRUE	1731	1455	TGA	TAG	FALSE	FALSE	-166	279	FALSE	TRUE	-276	2	169	frame_disrupted
ENSG00000155970	ENST00000952692.1	ENST00000952690.1	17027280	TRUE	1476	1563	TAA	TAA	FALSE	FALSE	2	2	FALSE	FALSE	87	3	87	frame_preserved
ENSG00000155970	ENST00000952690.1	ENST00000952692.1	17027280	TRUE	1563	1476	TAA	TAA	FALSE	FALSE	2	2	FALSE	FALSE	-87	3	-87	frame_preserved
ENSG00000157326	ENST00000559632.5	ENST00000875631.1	23953789	TRUE	597	825	TGA	TGA	FALSE	FALSE	-113	-113	FALSE	FALSE	228	2	228	frame_preserved
ENSG00000157326	ENST00000875631.1	ENST00000559632.5	23953789	TRUE	825	597	TGA	TGA	FALSE	FALSE	-113	-113	FALSE	FALSE	-228	2	-228	frame_preserved
ENSG00000158710	ENST00000854584.1	ENST00000854582.1	159920509	TRUE	555	597	TGA	TGA	FALSE	FALSE	-140	-140	FALSE	FALSE	42	1	42	frame_preserved
ENSG00000158710	ENST00000854584.1	ENST00000854583.1	159920509	TRUE	555	708	TGA	TGA	FALSE	FALSE	-140	-140	FALSE	FALSE	153	2	153	frame_preserved
ENSG00000158710	ENST00000854584.1	ENST00000915455.1	159920509	TRUE	555	597	TGA	TGA	FALSE	FALSE	-140	-140	FALSE	FALSE	42	1	42	frame_preserved
ENSG00000158710	ENST00000854582.1	ENST00000854583.1	159920509	TRUE	597	708	TGA	TGA	FALSE	FALSE	-140	-140	FALSE	FALSE	111	1	111	frame_preserved
ENSG00000158710	ENST00000854582.1	ENST00000854584.1	159920509	TRUE	597	555	TGA	TGA	FALSE	FALSE	-140	-140	FALSE	FALSE	-42	1	-42	frame_preserved
ENSG00000158796	ENST00000865106.1	PB.2289.139	161124462	TRUE	954	954	TGA	TGA	FALSE	FALSE	-375	523	FALSE	TRUE	0	NA	NA	NA
ENSG00000158796	ENST00000865106.1	PB.2289.152	161124462	TRUE	954	954	TGA	TGA	FALSE	FALSE	-375	-375	FALSE	FALSE	0	NA	NA	NA
ENSG00000162782	ENST00000897480.1	ENST00000444136.6	179592616	TRUE	2943	3105	TGA	TGA	FALSE	FALSE	-246	-246	FALSE	FALSE	162	1	162	frame_preserved
ENSG00000162782	ENST00000897480.1	ENST00000897481.1	179592616	TRUE	2943	2943	TGA	TGA	FALSE	FALSE	-246	-246	FALSE	FALSE	0	NA	NA	NA
ENSG00000162782	ENST00000444136.6	ENST00000897480.1	179592616	TRUE	3105	2943	TGA	TGA	FALSE	FALSE	-246	-246	FALSE	FALSE	-162	1	-162	frame_preserved
ENSG00000162873	ENST00000941904.1	PB.2780.4	205343604	TRUE	1050	1050	TAG	TAG	FALSE	FALSE	-192	-192	FALSE	FALSE	0	NA	NA	NA
ENSG00000162873	ENST00000941904.1	ENST00000607173.5	205343604	TRUE	1050	237	TAG	NA	FALSE	TRUE	-192	NA	FALSE	NA	-813	2	-7418	frame_disrupted
ENSG00000163156	ENST00000881393.1	PB.2040.17	151166153	TRUE	495	426	TGA	TAA	FALSE	FALSE	-98	-216	FALSE	FALSE	-69	2	-1280	frame_disrupted
ENSG00000163156	ENST00000881393.1	PB.2040.19	151166153	TRUE	495	426	TGA	TAA	FALSE	FALSE	-98	-216	FALSE	FALSE	-69	3	-1275	frame_preserved
ENSG00000164081	ENST00000611400.4	ENST00000614067.4	51674305	TRUE	939	717	TAA	TAA	FALSE	FALSE	-291	-291	FALSE	FALSE	-222	1	-222	frame_preserved
ENSG00000164081	ENST00000614067.4	ENST00000611400.4	51674305	TRUE	717	939	TAA	TAA	FALSE	FALSE	-291	-291	FALSE	FALSE	222	1	222	frame_preserved
ENSG00000164405	ENST00000927539.1	ENST00000897994.1	132866882	TRUE	246	237	TGA	TGA	FALSE	FALSE	-93	-84	FALSE	FALSE	-9	1	-9	frame_preserved
ENSG00000164405	ENST00000927539.1	ENST00000927538.1	132866882	TRUE	246	204	TGA	TGA	FALSE	FALSE	-93	-51	FALSE	FALSE	-42	1	-42	frame_preserved
ENSG00000164405	ENST00000897994.1	ENST00000927538.1	132866882	TRUE	237	204	TGA	TGA	FALSE	FALSE	-84	-51	FALSE	FALSE	-33	1	-33	frame_preserved
ENSG00000164405	ENST00000897994.1	ENST00000927539.1	132866882	TRUE	237	246	TGA	TGA	FALSE	FALSE	-84	-93	FALSE	FALSE	9	1	9	frame_preserved
ENSG00000164609	ENST00000938508.1	PB.26432.4	160415294	TRUE	1665	1758	TAG	TAG	FALSE	FALSE	-178	-178	FALSE	FALSE	93	1	93	frame_preserved
ENSG00000164609	ENST00000938508.1	PB.26432.18	160415294	TRUE	1665	1514	TAG	NA	FALSE	TRUE	-178	NA	FALSE	NA	-151	3	-1332	frame_preserved
ENSG00000165943	PB.9988.139	ENST00000865604.1	93184242	TRUE	1053	1053	TGA	TGA	FALSE	FALSE	-1174	-1174	FALSE	FALSE	0	NA	NA	NA
ENSG00000165943	ENST00000865604.1	PB.9988.139	93184242	TRUE	1053	1053	TGA	TGA	FALSE	FALSE	-1174	-1174	FALSE	FALSE	0	NA	NA	NA
ENSG00000165943	ENST00000865604.1	PB.9988.146	93184242	TRUE	1053	1053	TGA	TGA	FALSE	FALSE	-1174	-1174	FALSE	FALSE	0	NA	NA	NA
ENSG00000167113	ENST00000608951.5	ENST00000926106.1	128322859	TRUE	288	855	TAA	TGA	FALSE	FALSE	-87	-170	FALSE	FALSE	567	1	-302	frame_disrupted
ENSG00000167371	ENST00000567551.2	PB.11786.5	29813055	TRUE	436	897	NA	TAG	TRUE	FALSE	NA	NA	NA	FALSE	461	1	0	frame_preserved
ENSG00000167657	PB.14878.1	ENST00000593844.1	3969735	TRUE	681	423	TGA	NA	FALSE	TRUE	309	NA	TRUE	NA	-258	1	-10068	frame_preserved
ENSG00000167657	PB.14878.1	ENST00000601824.1	3969735	TRUE	681	474	TGA	NA	FALSE	TRUE	309	NA	TRUE	NA	-207	2	-9839	frame_disrupted
ENSG00000167657	ENST00000601824.1	PB.14878.1	3969735	TRUE	474	681	NA	TGA	TRUE	FALSE	NA	309	NA	TRUE	207	NA	NA	NA
ENSG00000167657	ENST00000601824.1	ENST00000593844.1	3969735	TRUE	474	423	NA	NA	TRUE	TRUE	NA	NA	NA	NA	-51	1	-308	frame_disrupted
ENSG00000167862	ENST00000932978.1	ENST00000584208.5	75012687	TRUE	579	576	TGA	NA	FALSE	TRUE	-83	NA	FALSE	NA	-3	2	-262	frame_disrupted
ENSG00000167862	ENST00000932978.1	PB.13818.1	75012687	TRUE	579	618	TGA	TGA	FALSE	FALSE	-83	-83	FALSE	FALSE	39	2	39	frame_preserved
ENSG00000167862	ENST00000932978.1	PB.13818.2	75012687	TRUE	579	618	TGA	TGA	FALSE	FALSE	-83	324	FALSE	TRUE	39	2	39	frame_preserved
ENSG00000167862	ENST00000584208.5	PB.13818.1	75012687	TRUE	576	618	NA	TGA	TRUE	FALSE	NA	-83	NA	FALSE	42	1	-21	frame_preserved
ENSG00000169224	ENST00000527541.5	ENST00000623578.3	247563597	TRUE	309	309	TAA	TAA	FALSE	FALSE	-238	-238	FALSE	FALSE	0	NA	NA	NA
ENSG00000169224	ENST00000623578.3	ENST00000527541.5	247563597	TRUE	309	309	TAA	TAA	FALSE	FALSE	-238	-238	FALSE	FALSE	0	NA	NA	NA
ENSG00000174851	PB.5661.2	PB.5661.5	66288985	TRUE	519	519	TGA	TGA	FALSE	FALSE	2124	-172	TRUE	FALSE	0	1	0	frame_preserved
ENSG00000175329	ENST00000404699.7	ENST00000308700.6	35067088	TRUE	735	735	TAG	TAG	FALSE	FALSE	-238	-238	FALSE	FALSE	0	1	0	frame_preserved
ENSG00000175329	ENST00000308700.6	ENST00000404699.7	35067088	TRUE	735	735	TAG	TAG	FALSE	FALSE	-238	-238	FALSE	FALSE	0	1	0	frame_preserved
ENSG00000180398	ENST00000954310.1	ENST00000895744.1	46909171	TRUE	438	438	TAG	TAG	FALSE	FALSE	-130	-130	FALSE	FALSE	0	NA	NA	NA
ENSG00000180398	ENST00000954310.1	PB.16799.89	46909171	TRUE	438	441	TAG	TAG	FALSE	FALSE	-130	-78	FALSE	FALSE	3	1	-303	frame_preserved
ENSG00000180398	ENST00000895744.1	PB.16799.89	46909171	TRUE	438	441	TAG	TAG	FALSE	FALSE	-130	-78	FALSE	FALSE	3	1	-229	frame_disrupted
ENSG00000180398	ENST00000895744.1	ENST00000954309.1	46909171	TRUE	438	438	TAG	TAG	FALSE	FALSE	-130	-130	FALSE	FALSE	0	NA	NA	NA
ENSG00000180398	ENST00000895744.1	ENST00000954310.1	46909171	TRUE	438	438	TAG	TAG	FALSE	FALSE	-130	-130	FALSE	FALSE	0	NA	NA	NA
ENSG00000183668	ENST00000443718.7	ENST00000621109.4	43269431	TRUE	999	1257	TGA	TGA	FALSE	FALSE	-36	-15	FALSE	FALSE	258	2	-81	frame_preserved
ENSG00000183668	ENST00000443718.7	ENST00000244293.11	43269431	TRUE	999	1206	TGA	TGA	FALSE	FALSE	-36	-498	FALSE	FALSE	207	4	-2831	frame_disrupted
ENSG00000183668	ENST00000244293.11	ENST00000443718.7	43269431	TRUE	1206	999	TGA	TGA	FALSE	FALSE	-498	-36	FALSE	FALSE	-207	3	-1042	frame_disrupted
ENSG00000183668	ENST00000244293.11	ENST00000621109.4	43269431	TRUE	1206	1257	TGA	TGA	FALSE	FALSE	-498	-15	FALSE	FALSE	51	2	-763	frame_disrupted
ENSG00000183668	ENST00000621109.4	ENST00000244293.11	43269431	TRUE	1257	1206	TGA	TGA	FALSE	FALSE	-15	-498	FALSE	FALSE	-51	3	-44605	frame_disrupted
ENSG00000183668	ENST00000621109.4	ENST00000443718.7	43269431	TRUE	1257	999	TGA	TGA	FALSE	FALSE	-15	-36	FALSE	FALSE	-258	2	-41774	frame_disrupted
ENSG00000183873	ENST00000970295.1	ENST00000449557.6	38633307	TRUE	5754	5886	TGA	TGA	FALSE	FALSE	-1236	-1236	FALSE	FALSE	132	5	132	frame_preserved
ENSG00000183873	ENST00000449557.6	ENST00000970295.1	38633307	TRUE	5886	5754	TGA	TGA	FALSE	FALSE	-1236	-1236	FALSE	FALSE	-132	5	-132	frame_preserved
ENSG00000186205	PB.2965.5	ENST00000865600.1	220786945	TRUE	450	939	TAA	TAA	FALSE	FALSE	-176	-125	FALSE	FALSE	489	1	-1012	frame_disrupted
ENSG00000186205	PB.2965.5	ENST00000865601.1	220786945	TRUE	450	837	TAA	TAA	FALSE	FALSE	-176	-125	FALSE	FALSE	387	1	-1186	frame_disrupted
ENSG00000186205	PB.2965.5	PB.2965.6	220786945	TRUE	450	1011	TAA	TAA	FALSE	FALSE	-176	-125	FALSE	FALSE	561	1	-1012	frame_disrupted
ENSG00000186510	ENST00000375692.5	ENST00000861481.1	16022620	TRUE	2058	1905	TGA	TGA	FALSE	FALSE	-46	-46	FALSE	FALSE	-153	2	-153	frame_preserved
ENSG00000186998	ENST00000935683.1	ENST00000961472.1	29206039	TRUE	1239	1323	TGA	TGA	FALSE	FALSE	-126	-126	FALSE	FALSE	84	2	84	frame_preserved
ENSG00000188037	PB.30276.5	PB.30276.3	143345619	TRUE	936	543	TGA	TGA	FALSE	FALSE	-370	-208	FALSE	FALSE	-393	2	-5525	frame_disrupted
ENSG00000188760	ENST00000344458.6	ENST00000905374.1	219544728	TRUE	1080	504	TAG	TAG	FALSE	FALSE	-136	-136	FALSE	FALSE	-576	1	-576	frame_preserved
ENSG00000188760	ENST00000905374.1	ENST00000344458.6	219544728	TRUE	504	1080	TAG	TAG	FALSE	FALSE	-136	-136	FALSE	FALSE	576	1	576	frame_preserved
ENSG00000197021	ENST00000884060.1	ENST00000370404.5	149933874	TRUE	474	474	TGA	TGA	FALSE	FALSE	-222	-222	FALSE	FALSE	0	NA	NA	NA
ENSG00000197021	ENST00000370404.5	ENST00000884060.1	149933874	TRUE	474	474	TGA	TGA	FALSE	FALSE	-222	-222	FALSE	FALSE	0	NA	NA	NA
ENSG00000197223	ENST00000941549.1	ENST00000937570.1	68047310	TRUE	423	423	TAA	TAA	FALSE	FALSE	-163	-163	FALSE	FALSE	0	NA	NA	NA
ENSG00000197223	ENST00000941549.1	ENST00000937571.1	68047310	TRUE	423	423	TAA	TAA	FALSE	FALSE	-163	-163	FALSE	FALSE	0	NA	NA	NA
ENSG00000197223	ENST00000937570.1	ENST00000937571.1	68047310	TRUE	423	423	TAA	TAA	FALSE	FALSE	-163	-163	FALSE	FALSE	0	NA	NA	NA
ENSG00000197223	ENST00000937570.1	ENST00000941549.1	68047310	TRUE	423	423	TAA	TAA	FALSE	FALSE	-163	-163	FALSE	FALSE	0	NA	NA	NA
ENSG00000197408	ENST00000324071.10	PB.15691.225	40991306	TRUE	1473	1473	TGA	TGA	FALSE	FALSE	-180	-180	FALSE	FALSE	0	NA	NA	NA
ENSG00000198131	ENST00000687789.1	ENST00000914897.1	58244024	TRUE	2145	315	TAG	TAG	FALSE	FALSE	-1902	-107	FALSE	FALSE	-1830	2	-1830	frame_preserved
ENSG00000214954	ENST00000448384.3	ENST00000343709.7	91102662	TRUE	1041	573	TAG	TAG	FALSE	FALSE	-109	-109	FALSE	FALSE	-468	4	-468	frame_preserved
ENSG00000225663	ENST00000576730.5	ENST00000906146.1	81824506	TRUE	291	291	TAG	TAG	FALSE	FALSE	40	-63	FALSE	FALSE	0	2	0	frame_preserved
ENSG00000225663	ENST00000576730.5	ENST00000929066.1	81824506	TRUE	291	189	TAG	TAG	FALSE	FALSE	40	-63	FALSE	FALSE	-102	2	-102	frame_preserved
ENSG00000225663	ENST00000929066.1	ENST00000576730.5	81824506	TRUE	189	291	TAG	TAG	FALSE	FALSE	-63	40	FALSE	FALSE	102	2	102	frame_preserved
ENSG00000225663	ENST00000906146.1	ENST00000929066.1	81824506	TRUE	291	189	TAG	TAG	FALSE	FALSE	-63	-63	FALSE	FALSE	-102	1	-102	frame_preserved
ENSG00000234719	PB.11548.1	PB.11548.6	11933584	TRUE	627	669	TGA	TGA	FALSE	FALSE	-73	-505	FALSE	FALSE	42	1	0	frame_preserved
ENSG00000234719	ENST00000698171.1	ENST00000399147.8	11942045	TRUE	1089	1191	TGA	TGA	FALSE	FALSE	-505	-505	FALSE	FALSE	102	1	102	frame_preserved
ENSG00000248712	ENST00000503566.7	ENST00000927903.1	119195487	TRUE	630	537	TAG	TAG	FALSE	FALSE	-151	-151	FALSE	FALSE	-93	1	-93	frame_preserved
ENSG00000253304	PB.587.4	ENST00000420504.2	29121828	TRUE	921	921	TGA	TGA	FALSE	FALSE	NA	-942	FALSE	FALSE	0	1	0	frame_preserved
ENSG00000253304	ENST00000420504.2	PB.587.4	29121828	TRUE	921	921	TGA	TGA	FALSE	FALSE	-942	NA	FALSE	FALSE	0	1	0	frame_preserved
ENSG00000258744	PB.9243.19	PB.9243.11	24502313	TRUE	429	429	TAA	TAA	FALSE	FALSE	-1183	-1183	FALSE	FALSE	0	NA	NA	NA
ENSG00000258744	PB.9243.19	PB.9243.14	24502313	TRUE	429	429	TAA	TAA	FALSE	FALSE	-1183	-1183	FALSE	FALSE	0	NA	NA	NA
ENSG00000265681	ENST00000914362.1	ENST00000851997.1	49491571	TRUE	552	552	TAA	TAA	FALSE	FALSE	-46	-46	FALSE	FALSE	0	NA	NA	NA
ENSG00000265681	ENST00000914362.1	ENST00000617346.4	49491571	TRUE	552	507	TAA	NA	FALSE	TRUE	-46	NA	FALSE	NA	-45	2	-875	frame_disrupted
ENSG00000265681	ENST00000851997.1	ENST00000617346.4	49491571	TRUE	552	507	TAA	NA	FALSE	TRUE	-46	NA	FALSE	NA	-45	2	-869	frame_disrupted
ENSG00000265681	ENST00000851997.1	ENST00000914362.1	49491571	TRUE	552	552	TAA	TAA	FALSE	FALSE	-46	-46	FALSE	FALSE	0	NA	NA	NA
ENSG00000269743	ENST00000944286.1	ENST00000926423.1	104105257	TRUE	921	921	TAG	TAG	FALSE	FALSE	-953	-953	FALSE	FALSE	0	NA	NA	NA
ENSG00000269743	ENST00000944286.1	ENST00000926425.1	104105257	TRUE	921	921	TAG	TAG	FALSE	FALSE	-953	-953	FALSE	FALSE	0	NA	NA	NA
ENSG00000269743	ENST00000926425.1	ENST00000926423.1	104105257	TRUE	921	921	TAG	TAG	FALSE	FALSE	-953	-953	FALSE	FALSE	0	NA	NA	NA
ENSG00000271793	PB.27830.395	PB.27830.400	85593718	TRUE	573	453	TAA	TAA	FALSE	FALSE	-25	659	FALSE	TRUE	-120	2	-5678	frame_disrupted
ENSG00000271793	ENST00000684462.1	ENST00000683074.1	85640301	TRUE	1392	1392	TGA	TGA	FALSE	FALSE	1301	2714	TRUE	TRUE	0	NA	NA	NA
ENSG00000002726	ENST00000416793.6	PB.30369.2	150856471	TRUE	2310	2235	TGA	TAG	FALSE	FALSE	-265	-380	FALSE	FALSE	-75	1	0	frame_preserved
ENSG00000002726	ENST00000416793.6	PB.30369.3	150856471	TRUE	2310	1857	TGA	TGA	FALSE	FALSE	-265	-288	FALSE	FALSE	-453	2	-1531	frame_disrupted
ENSG00000002726	ENST00000863992.1	PB.30369.2	150856471	TRUE	2253	2235	TGA	TAG	FALSE	FALSE	-265	-380	FALSE	FALSE	-18	1	0	frame_preserved
ENSG00000002726	ENST00000863992.1	ENST00000416793.6	150856471	TRUE	2253	2310	TGA	TGA	FALSE	FALSE	-265	-265	FALSE	FALSE	57	1	57	frame_preserved
ENSG00000002726	ENST00000863992.1	PB.30369.3	150856471	TRUE	2253	1857	TGA	TGA	FALSE	FALSE	-265	-288	FALSE	FALSE	-396	2	-1531	frame_disrupted
ENSG00000065978	ENST00000886274.1	PB.847.5	42682566	TRUE	972	321	TAA	TAG	FALSE	FALSE	-233	3359	FALSE	TRUE	-651	2	0	frame_preserved
ENSG00000072803	ENST00000873746.1	ENST00000873748.1	172006502	TRUE	1587	1587	TAA	TAA	FALSE	FALSE	27	-160	FALSE	FALSE	0	NA	NA	NA
ENSG00000072803	ENST00000873746.1	PB.26497.75	172006502	TRUE	1587	1587	TAA	TAA	FALSE	FALSE	27	27	FALSE	FALSE	0	NA	NA	NA
ENSG00000077009	ENST00000861813.1	ENST00000861809.1	3933672	TRUE	633	618	TGA	TGA	FALSE	FALSE	-189	-189	FALSE	FALSE	-15	1	-15	frame_preserved
ENSG00000077009	ENST00000861809.1	ENST00000861813.1	3933672	TRUE	618	633	TGA	TGA	FALSE	FALSE	-189	-189	FALSE	FALSE	15	1	15	frame_preserved
ENSG00000099800	ENST00000939025.1	ENST00000939027.1	2427533	TRUE	321	138	TGA	TGA	FALSE	FALSE	-133	-19	FALSE	FALSE	-183	2	-183	frame_preserved
ENSG00000099800	ENST00000939025.1	ENST00000215570.8	2427533	TRUE	321	285	TGA	TGA	FALSE	FALSE	-133	-97	FALSE	FALSE	-36	1	-36	frame_preserved
ENSG00000099800	ENST00000939027.1	ENST00000215570.8	2427533	TRUE	138	285	TGA	TGA	FALSE	FALSE	-19	-97	FALSE	FALSE	147	2	147	frame_preserved
ENSG00000099800	ENST00000939027.1	ENST00000939025.1	2427533	TRUE	138	321	TGA	TGA	FALSE	FALSE	-19	-133	FALSE	FALSE	183	2	183	frame_preserved
ENSG00000099860	ENST00000587345.1	ENST00000215631.9	2476359	TRUE	528	480	TGA	TGA	FALSE	FALSE	-383	-112	FALSE	FALSE	-48	1	-185	frame_disrupted
ENSG00000100029	ENST00000934359.1	ENST00000898785.1	30591833	TRUE	1698	1767	TGA	TGA	FALSE	FALSE	-82	-82	FALSE	FALSE	69	2	69	frame_preserved
ENSG00000100029	ENST00000898785.1	ENST00000335214.8	30591833	TRUE	1767	1749	TGA	TGA	FALSE	FALSE	-82	-82	FALSE	FALSE	-18	1	-18	frame_preserved
ENSG00000100029	ENST00000898785.1	ENST00000934359.1	30591833	TRUE	1767	1698	TGA	TGA	FALSE	FALSE	-82	-82	FALSE	FALSE	-69	2	-69	frame_preserved
ENSG00000100031	ENST00000875931.1	ENST00000447416.5	24611082	TRUE	1707	380	TGA	NA	FALSE	TRUE	-145	NA	FALSE	NA	-1327	2	-13880	frame_disrupted
